STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1987,,136.16,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1988,,159.48,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1989,,189.62,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1990,,222.04,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1991,,254,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1992,,282.73,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1993,,316.72,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1994,,356.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1995,,389.96,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1996,,420.28,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1997,,454.09,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1998,,478.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1999,,495.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2000,,516.26,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2001,,533.45,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2002,,561.95,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2003,,590.34,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2004,,621.01,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2005,,655.48,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2006,,696.03,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2007,,733.3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2008,,778.92,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2009,,823.53,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2010,,837.47,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2011,,844.57,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2012,,707.04,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2013,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2014,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2015,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2016,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2017,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2018,,683.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2019,,752.12,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2020,,758.33,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2021,,758.33,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2022,,812.39,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2023,,890.46,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2024,,953.75,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1960,,42.03,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1961,,43.48,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1962,,45.65,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1963,,49.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1964,,50.27,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1965,,52.29,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1966,,54.17,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1967,,56.34,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1968,,71.21,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1969,,83.64,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1970,,89.84,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1971,,99.37,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1972,,110.93,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1973,,130.86,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1974,,161.34,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,FRA,France,SM_WG,Statutory minimum wages,EUR,Euro,M,Monthly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1975,,192.4,,,,A,Normal value,0,Units,1,One
